customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST-0090663,204,2,1456.1399999999999,1,2,1,4,Low-Value
CUST-0090671,98,3,3110.0299999999997,2,3,2,7,Mid-Value
CUST-0090672,-5,3,5248.82,4,3,3,10,High-Value
CUST-0090684,245,2,2374.37,1,2,1,4,Low-Value
CUST-0090691,96,4,7607.22,2,4,4,10,High-Value
CUST-0090717,256,3,4747.5599999999995,1,3,3,7,Mid-Value
CUST-0090722,183,5,6128.03,1,4,4,9,Mid-Value
CUST-0090741,22,2,2715.0200000000004,3,2,2,7,Mid-Value
CUST-0090751,-16,2,3780.94,4,2,2,8,Mid-Value
CUST-0090763,128,4,3639.1499999999996,2,4,2,8,Mid-Value
CUST-0090782,-18,2,2569.6,4,2,2,8,Mid-Value
CUST-0090798,112,3,3641.89,2,3,2,7,Mid-Value
CUST-0090805,-22,1,526.93,4,1,1,6,Low-Value
CUST-0090871,38,2,2429.6000000000004,3,2,1,6,Low-Value
CUST-0090888,-19,4,8499.31,4,4,4,12,High-Value
CUST-0090903,-41,1,1133.81,4,1,1,6,Low-Value
CUST-0090940,123,3,5472.56,2,3,3,8,Mid-Value
CUST-0090990,-45,2,2647.19,4,2,2,8,Mid-Value
CUST-0090995,134,1,1961.32,2,1,1,4,Low-Value
CUST-0090997,-38,2,2014.06,4,2,1,7,Mid-Value
CUST-0091001,103,2,3532.91,2,2,2,6,Low-Value
CUST-0091008,175,2,4087.59,1,2,3,6,Low-Value
CUST-0091015,-22,4,4979.92,4,4,3,11,High-Value
CUST-0091026,69,4,3946.76,3,4,2,9,Mid-Value
CUST-0091033,106,2,2913.7000000000003,2,2,2,6,Low-Value
CUST-0091071,5,1,2275.35,3,1,1,5,Low-Value
CUST-0091101,238,2,2048.82,1,2,1,4,Low-Value
CUST-0091107,235,3,3875.8100000000004,1,3,2,6,Low-Value
CUST-0091110,107,4,6065.96,2,4,4,10,High-Value
CUST-0091123,166,2,1728.99,2,2,1,5,Low-Value
CUST-0091135,219,3,3261.92,1,3,2,6,Low-Value
CUST-0091162,96,2,3667.46,2,2,2,6,Low-Value
CUST-0091165,20,2,1838.5099999999998,3,2,1,6,Low-Value
CUST-0091175,120,5,7973.24,2,4,4,10,High-Value
CUST-0091181,95,4,5539.66,2,4,3,9,Mid-Value
CUST-0091190,162,5,7646.77,2,4,4,10,High-Value
CUST-0091209,-36,5,7947.12,4,4,4,12,High-Value
CUST-0091228,55,4,4125.78,3,4,3,10,High-Value
CUST-0091243,113,5,8027.66,2,4,4,10,High-Value
CUST-0091269,56,2,1288.92,3,2,1,6,Low-Value
CUST-0091273,63,3,3210.5299999999997,3,3,2,8,Mid-Value
CUST-0091291,205,4,6818.06,1,4,4,9,Mid-Value
CUST-0091301,123,4,7311.72,2,4,4,10,High-Value
CUST-0091314,204,4,6100.389999999999,1,4,4,9,Mid-Value
CUST-0091323,317,1,1138.02,1,1,1,3,Low-Value
CUST-0091340,166,3,4815.820000000001,2,3,3,8,Mid-Value
CUST-0091350,20,2,2673.34,3,2,2,7,Mid-Value
CUST-0091354,103,4,6306.76,2,4,4,10,High-Value
CUST-0091359,38,3,5712.72,3,3,4,10,High-Value
CUST-0091390,-37,2,3210.23,4,2,2,8,Mid-Value
CUST-0091395,156,5,6544.3,2,4,4,10,High-Value
CUST-0091429,196,3,4567.53,1,3,3,7,Mid-Value
CUST-0091485,-38,2,3439.9300000000003,4,2,2,8,Mid-Value
CUST-0091498,136,6,8298.36,2,4,4,10,High-Value
CUST-0091511,87,4,5622.86,2,4,4,10,High-Value
CUST-0091596,-20,3,4496.87,4,3,3,10,High-Value
CUST-0091623,186,5,6932.84,1,4,4,9,Mid-Value
CUST-0091642,100,4,5148.12,2,4,3,9,Mid-Value
CUST-0091668,167,5,9086.43,2,4,4,10,High-Value
CUST-0091704,57,1,1258.42,3,1,1,5,Low-Value
CUST-0091720,114,3,4638.55,2,3,3,8,Mid-Value
CUST-0091732,256,1,1080.03,1,1,1,3,Low-Value
CUST-0091736,36,2,2181.0,3,2,1,6,Low-Value
CUST-0091751,251,1,875.57,1,1,1,3,Low-Value
CUST-0091829,12,3,3913.13,3,3,2,8,Mid-Value
CUST-0091837,120,4,5148.62,2,4,3,9,Mid-Value
CUST-0091840,230,4,4826.4,1,4,3,8,Mid-Value
CUST-0091876,18,3,4486.78,3,3,3,9,Mid-Value
CUST-0091893,209,2,3328.12,1,2,2,5,Low-Value
CUST-0091901,180,3,5061.74,1,3,3,7,Mid-Value
CUST-0091903,83,3,3932.59,2,3,2,7,Mid-Value
CUST-0091916,123,1,1389.92,2,1,1,4,Low-Value
CUST-0091930,224,2,1483.42,1,2,1,4,Low-Value
CUST-0091947,16,3,3314.01,3,3,2,8,Mid-Value
CUST-0091972,37,4,5515.37,3,4,3,10,High-Value
CUST-0091986,287,2,2695.71,1,2,2,5,Low-Value
CUST-0092000,195,5,8224.46,1,4,4,9,Mid-Value
CUST-0092020,-38,3,3737.84,4,3,2,9,Mid-Value
CUST-0092032,96,3,6047.09,2,3,4,9,Mid-Value
CUST-0092037,20,1,4023.94,3,1,3,7,Mid-Value
CUST-0092047,14,1,1244.5,3,1,1,5,Low-Value
CUST-0092128,90,3,5498.63,2,3,3,8,Mid-Value
CUST-0092141,123,3,5358.18,2,3,3,8,Mid-Value
CUST-0092159,-2,1,1094.6,4,1,1,6,Low-Value
CUST-0092164,224,3,5288.52,1,3,3,7,Mid-Value
CUST-0092190,-36,5,4643.85,4,4,3,11,High-Value
CUST-0092197,-25,1,1050.11,4,1,1,6,Low-Value
CUST-0092207,23,4,8273.91,3,4,4,11,High-Value
CUST-0092212,246,2,1824.2800000000002,1,2,1,4,Low-Value
CUST-0092285,83,2,2149.35,2,2,1,5,Low-Value
CUST-0092290,-6,3,5216.4400000000005,4,3,3,10,High-Value
CUST-0092293,102,4,6252.72,2,4,4,10,High-Value
CUST-0092379,-18,2,2497.81,4,2,1,7,Mid-Value
CUST-0092384,15,6,8805.76,3,4,4,11,High-Value
CUST-0092389,230,1,732.68,1,1,1,3,Low-Value
CUST-0092409,200,1,1090.73,1,1,1,3,Low-Value
CUST-0092415,257,2,3662.7,1,2,2,5,Low-Value
CUST-0092435,61,6,6757.17,3,4,4,11,High-Value
CUST-0092453,3,5,6599.82,3,4,4,11,High-Value
CUST-0092470,142,2,2321.85,2,2,1,5,Low-Value
CUST-0092473,3,4,6558.02,3,4,4,11,High-Value
CUST-0092478,293,4,6381.91,1,4,4,9,Mid-Value
CUST-0092480,196,4,5324.34,1,4,3,8,Mid-Value
CUST-0092528,184,5,7044.53,1,4,4,9,Mid-Value
CUST-0092535,301,2,2642.8199999999997,1,2,2,5,Low-Value
CUST-0092578,-35,2,3161.86,4,2,2,8,Mid-Value
CUST-0092621,80,3,2502.82,2,3,1,6,Low-Value
CUST-0092624,243,4,6131.1,1,4,4,9,Mid-Value
CUST-0092639,232,2,3786.9,1,2,2,5,Low-Value
CUST-0092650,53,5,8096.99,3,4,4,11,High-Value
CUST-0092682,18,2,3697.6899999999996,3,2,2,7,Mid-Value
CUST-0092743,186,3,4717.85,1,3,3,7,Mid-Value
CUST-0092771,169,2,4243.21,2,2,3,7,Mid-Value
CUST-0092851,-16,3,3775.87,4,3,2,9,Mid-Value
CUST-0092861,200,2,2785.22,1,2,2,5,Low-Value
CUST-0092877,13,1,2126.55,3,1,1,5,Low-Value
CUST-0092900,306,1,1907.29,1,1,1,3,Low-Value
CUST-0092924,-30,3,4258.63,4,3,3,10,High-Value
CUST-0092933,227,3,4847.110000000001,1,3,3,7,Mid-Value
CUST-0092943,99,4,5503.08,2,4,3,9,Mid-Value
CUST-0092970,174,5,8257.7,1,4,4,9,Mid-Value
CUST-0092995,145,3,5296.5599999999995,2,3,3,8,Mid-Value
CUST-0093005,214,2,2420.75,1,2,1,4,Low-Value
CUST-0093044,160,2,3551.55,2,2,2,6,Low-Value
CUST-0093047,52,3,3173.87,3,3,2,8,Mid-Value
CUST-0093070,10,1,487.34,3,1,1,5,Low-Value
CUST-0093107,189,2,2834.58,1,2,2,5,Low-Value
CUST-0093113,61,3,3191.44,3,3,2,8,Mid-Value
CUST-0093136,104,5,6150.24,2,4,4,10,High-Value
CUST-0093175,-15,1,955.33,4,1,1,6,Low-Value
CUST-0093182,-16,2,1243.95,4,2,1,7,Mid-Value
CUST-0093193,140,2,1359.52,2,2,1,5,Low-Value
CUST-0093211,89,4,6678.93,2,4,4,10,High-Value
CUST-0093220,14,2,3129.69,3,2,2,7,Mid-Value
CUST-0093221,174,2,3400.2599999999998,1,2,2,5,Low-Value
CUST-0093250,-16,2,3732.23,4,2,2,8,Mid-Value
CUST-0093263,34,4,5464.36,3,4,3,10,High-Value
CUST-0093264,53,4,5746.84,3,4,4,11,High-Value
CUST-0093313,10,1,721.86,3,1,1,5,Low-Value
CUST-0093340,0,2,1299.14,3,2,1,6,Low-Value
CUST-0093349,94,7,6491.37,2,4,4,10,High-Value
CUST-0093357,-8,2,3603.66,4,2,2,8,Mid-Value
CUST-0093366,63,1,1502.66,3,1,1,5,Low-Value
CUST-0093388,61,2,2648.3500000000004,3,2,2,7,Mid-Value
CUST-0093402,140,7,13981.83,2,4,4,10,High-Value
CUST-0093405,38,3,4894.83,3,3,3,9,Mid-Value
CUST-0093452,21,1,1157.06,3,1,1,5,Low-Value
CUST-0093460,-25,4,3867.96,4,4,2,10,High-Value
CUST-0093463,63,4,8618.43,3,4,4,11,High-Value
CUST-0093475,-27,4,5634.45,4,4,4,12,High-Value
CUST-0093523,37,5,6816.26,3,4,4,11,High-Value
CUST-0093544,-42,2,3216.54,4,2,2,8,Mid-Value
CUST-0093553,-30,4,6188.03,4,4,4,12,High-Value
CUST-0093554,116,4,4685.5,2,4,3,9,Mid-Value
CUST-0093556,38,1,1592.39,3,1,1,5,Low-Value
CUST-0093574,104,3,3958.7599999999998,2,3,2,7,Mid-Value
CUST-0093585,223,4,6293.74,1,4,4,9,Mid-Value
CUST-0093601,-3,6,7696.139999999999,4,4,4,12,High-Value
CUST-0093643,-43,3,6528.0599999999995,4,3,4,11,High-Value
CUST-0093655,-18,2,4013.11,4,2,3,9,Mid-Value
CUST-0093667,115,3,4953.96,2,3,3,8,Mid-Value
CUST-0093678,74,2,3355.23,3,2,2,7,Mid-Value
CUST-0093680,277,2,1321.74,1,2,1,4,Low-Value
CUST-0093690,106,4,4085.1800000000003,2,4,3,9,Mid-Value
CUST-0093696,210,1,2756.18,1,1,2,4,Low-Value
CUST-0093702,284,4,6421.8,1,4,4,9,Mid-Value
CUST-0093718,213,4,8145.18,1,4,4,9,Mid-Value
CUST-0093722,284,2,2258.08,1,2,1,4,Low-Value
CUST-0093726,89,6,8744.46,2,4,4,10,High-Value
CUST-0093735,333,1,1146.53,1,1,1,3,Low-Value
CUST-0093752,-29,2,3729.46,4,2,2,8,Mid-Value
CUST-0093756,130,2,2672.81,2,2,2,6,Low-Value
CUST-0093761,-42,1,1383.86,4,1,1,6,Low-Value
CUST-0093765,-44,2,3629.27,4,2,2,8,Mid-Value
CUST-0093810,217,4,5077.93,1,4,3,8,Mid-Value
CUST-0093829,194,3,3625.9399999999996,1,3,2,6,Low-Value
CUST-0093846,28,1,2178.9,3,1,1,5,Low-Value
CUST-0093870,220,3,5858.38,1,3,4,8,Mid-Value
CUST-0093893,152,4,5754.389999999999,2,4,4,10,High-Value
CUST-0093944,-33,4,4343.1,4,4,3,11,High-Value
CUST-0093958,167,3,4577.43,2,3,3,8,Mid-Value
CUST-0093980,-16,5,8125.8,4,4,4,12,High-Value
CUST-0094019,-30,4,6417.33,4,4,4,12,High-Value
CUST-0094021,38,2,1663.85,3,2,1,6,Low-Value
CUST-0094026,25,4,3692.06,3,4,2,9,Mid-Value
CUST-0094037,-27,2,2963.13,4,2,2,8,Mid-Value
CUST-0094052,-17,1,1138.92,4,1,1,6,Low-Value
CUST-0094097,103,3,4164.77,2,3,3,8,Mid-Value
CUST-0094144,296,4,5388.9,1,4,3,8,Mid-Value
CUST-0094164,298,2,1101.13,1,2,1,4,Low-Value
CUST-0094175,81,2,1129.32,2,2,1,5,Low-Value
CUST-0094177,-40,2,2494.29,4,2,1,7,Mid-Value
CUST-0094203,-18,4,5191.72,4,4,3,11,High-Value
CUST-0094208,-4,3,3145.95,4,3,2,9,Mid-Value
CUST-0094209,87,4,4744.82,2,4,3,9,Mid-Value
CUST-0094222,24,3,3232.27,3,3,2,8,Mid-Value
CUST-0094268,-4,6,5133.05,4,4,3,11,High-Value
CUST-0094277,272,1,1834.32,1,1,1,3,Low-Value
CUST-0094289,137,3,3314.18,2,3,2,7,Mid-Value
CUST-0094301,120,1,1367.19,2,1,1,4,Low-Value
CUST-0094321,303,1,843.37,1,1,1,3,Low-Value
CUST-0094327,228,4,3810.2599999999998,1,4,2,7,Mid-Value
CUST-0094330,150,4,6383.53,2,4,4,10,High-Value
CUST-0094349,38,7,7350.84,3,4,4,11,High-Value
CUST-0094384,110,3,4909.89,2,3,3,8,Mid-Value
CUST-0094414,30,2,3274.8900000000003,3,2,2,7,Mid-Value
CUST-0094416,-13,2,4302.57,4,2,3,9,Mid-Value
CUST-0094432,2,2,2807.74,3,2,2,7,Mid-Value
CUST-0094435,-18,3,2408.34,4,3,1,8,Mid-Value
CUST-0094461,31,4,4785.41,3,4,3,10,High-Value
CUST-0094500,48,3,4130.24,3,3,3,9,Mid-Value
CUST-0094502,39,5,6549.04,3,4,4,11,High-Value
CUST-0094525,267,1,579.66,1,1,1,3,Low-Value
CUST-0094526,199,1,1677.05,1,1,1,3,Low-Value
CUST-0094553,263,3,5590.58,1,3,3,7,Mid-Value
CUST-0094568,137,4,5966.93,2,4,4,10,High-Value
CUST-0094569,97,4,7664.870000000001,2,4,4,10,High-Value
CUST-0094571,244,1,238.04,1,1,1,3,Low-Value
CUST-0094591,-30,2,2397.74,4,2,1,7,Mid-Value
CUST-0094622,167,5,5393.35,2,4,3,9,Mid-Value
CUST-0094633,128,3,2690.8,2,3,2,7,Mid-Value
CUST-0094635,-19,3,2831.3,4,3,2,9,Mid-Value
CUST-0094650,226,2,3242.57,1,2,2,5,Low-Value
CUST-0094662,252,2,4087.01,1,2,3,6,Low-Value
CUST-0094671,242,2,3874.53,1,2,2,5,Low-Value
CUST-0094687,119,2,3848.77,2,2,2,6,Low-Value
CUST-0094749,80,2,3888.8100000000004,2,2,2,6,Low-Value
CUST-0094772,281,2,2070.14,1,2,1,4,Low-Value
CUST-0094810,56,8,10288.04,3,4,4,11,High-Value
CUST-0094827,-4,4,7979.66,4,4,4,12,High-Value
CUST-0094834,237,3,4080.72,1,3,3,7,Mid-Value
CUST-0094849,154,2,1718.91,2,2,1,5,Low-Value
CUST-0094851,11,3,4813.01,3,3,3,9,Mid-Value
CUST-0094861,-12,3,4074.01,4,3,3,10,High-Value
CUST-0094873,163,2,2647.62,2,2,2,6,Low-Value
CUST-0094879,-44,4,4915.99,4,4,3,11,High-Value
CUST-0094938,225,2,2882.54,1,2,2,5,Low-Value
CUST-0094960,171,3,4125.45,1,3,3,7,Mid-Value
CUST-0094961,-34,4,5879.19,4,4,4,12,High-Value
CUST-0094990,159,3,4397.95,2,3,3,8,Mid-Value
CUST-0094998,64,2,1134.75,3,2,1,6,Low-Value
CUST-0095012,59,3,4270.53,3,3,3,9,Mid-Value
CUST-0095018,21,7,10074.18,3,4,4,11,High-Value
CUST-0095024,136,3,3501.49,2,3,2,7,Mid-Value
CUST-0095041,291,2,2708.13,1,2,2,5,Low-Value
CUST-0095073,-41,2,3279.47,4,2,2,8,Mid-Value
CUST-0095082,199,4,5850.32,1,4,4,9,Mid-Value
CUST-0095087,70,5,5424.53,3,4,3,10,High-Value
CUST-0095109,63,1,1095.57,3,1,1,5,Low-Value
CUST-0095122,165,2,3204.04,2,2,2,6,Low-Value
CUST-0095170,176,4,5956.61,1,4,4,9,Mid-Value
CUST-0095219,58,1,1731.75,3,1,1,5,Low-Value
CUST-0095223,138,4,4058.58,2,4,3,9,Mid-Value
CUST-0095240,262,2,1695.6399999999999,1,2,1,4,Low-Value
CUST-0095356,-11,2,3737.73,4,2,2,8,Mid-Value
CUST-0095359,-4,6,7487.13,4,4,4,12,High-Value
CUST-0095364,68,1,1084.97,3,1,1,5,Low-Value
CUST-0095385,-33,1,2067.89,4,1,1,6,Low-Value
CUST-0095402,31,3,5488.27,3,3,3,9,Mid-Value
CUST-0095411,-18,3,5363.38,4,3,3,10,High-Value
CUST-0095418,81,2,3231.15,2,2,2,6,Low-Value
CUST-0095431,-22,2,2646.24,4,2,2,8,Mid-Value
CUST-0095461,-35,2,2872.1,4,2,2,8,Mid-Value
CUST-0095495,29,3,5687.74,3,3,4,10,High-Value
CUST-0095511,131,4,6333.49,2,4,4,10,High-Value
CUST-0095519,101,3,4416.3,2,3,3,8,Mid-Value
CUST-0095530,71,2,3252.94,3,2,2,7,Mid-Value
CUST-0095534,144,5,8933.3,2,4,4,10,High-Value
CUST-0095536,154,2,2118.51,2,2,1,5,Low-Value
CUST-0095547,7,2,3903.01,3,2,2,7,Mid-Value
CUST-0095563,80,4,5617.46,2,4,3,9,Mid-Value
CUST-0095600,47,3,3225.39,3,3,2,8,Mid-Value
CUST-0095629,78,6,7450.55,3,4,4,11,High-Value
CUST-0095643,-32,2,2356.12,4,2,1,7,Mid-Value
CUST-0095664,44,2,2741.6,3,2,2,7,Mid-Value
CUST-0095669,44,1,989.13,3,1,1,5,Low-Value
CUST-0095697,-45,5,7307.33,4,4,4,12,High-Value
CUST-0095717,-2,2,1951.9499999999998,4,2,1,7,Mid-Value
CUST-0095721,224,3,5073.85,1,3,3,7,Mid-Value
CUST-0095732,254,3,6245.62,1,3,4,8,Mid-Value
CUST-0095776,109,2,1795.23,2,2,1,5,Low-Value
CUST-0095784,212,2,821.53,1,2,1,4,Low-Value
CUST-0095792,30,1,1724.08,3,1,1,5,Low-Value
CUST-0095801,41,5,8131.280000000001,3,4,4,11,High-Value
CUST-0095834,-14,4,5617.18,4,4,3,11,High-Value
CUST-0095857,50,4,6348.35,3,4,4,11,High-Value
CUST-0095877,119,2,4043.2700000000004,2,2,3,7,Mid-Value
CUST-0095886,44,3,5828.87,3,3,4,10,High-Value
CUST-0095898,9,1,1469.15,3,1,1,5,Low-Value
CUST-0095930,82,3,3478.1,2,3,2,7,Mid-Value
CUST-0095940,4,6,12577.37,3,4,4,11,High-Value
CUST-0095983,202,2,2521.37,1,2,1,4,Low-Value
CUST-0096004,243,2,2705.8199999999997,1,2,2,5,Low-Value
CUST-0096043,-12,2,3135.83,4,2,2,8,Mid-Value
CUST-0096049,-4,1,2217.87,4,1,1,6,Low-Value
CUST-0096051,34,4,6116.030000000001,3,4,4,11,High-Value
CUST-0096064,212,1,1765.89,1,1,1,3,Low-Value
CUST-0096106,217,3,6652.15,1,3,4,8,Mid-Value
CUST-0096140,-16,1,1670.06,4,1,1,6,Low-Value
CUST-0096156,192,3,3574.7,1,3,2,6,Low-Value
CUST-0096162,133,6,11130.09,2,4,4,10,High-Value
CUST-0096181,12,1,1292.52,3,1,1,5,Low-Value
CUST-0096189,226,2,2139.69,1,2,1,4,Low-Value
CUST-0096214,170,2,4018.0,2,2,3,7,Mid-Value
CUST-0096228,-1,6,8515.02,4,4,4,12,High-Value
CUST-0096238,87,2,3026.05,2,2,2,6,Low-Value
CUST-0096276,83,2,1800.0500000000002,2,2,1,5,Low-Value
CUST-0096308,235,3,6047.07,1,3,4,8,Mid-Value
CUST-0096318,8,5,9104.5,3,4,4,11,High-Value
CUST-0096320,212,4,5574.88,1,4,3,8,Mid-Value
CUST-0096347,-40,2,2278.8,4,2,1,7,Mid-Value
CUST-0096358,15,1,1835.39,3,1,1,5,Low-Value
CUST-0096368,120,4,7487.08,2,4,4,10,High-Value
CUST-0096425,-14,1,150.0,4,1,1,6,Low-Value
CUST-0096430,225,3,4115.55,1,3,3,7,Mid-Value
CUST-0096452,-14,2,3892.39,4,2,2,8,Mid-Value
CUST-0096454,21,1,1870.24,3,1,1,5,Low-Value
CUST-0096463,8,4,6232.6,3,4,4,11,High-Value
CUST-0096475,33,5,7055.09,3,4,4,11,High-Value
CUST-0096488,164,4,5179.83,2,4,3,9,Mid-Value
CUST-0096517,101,3,5121.78,2,3,3,8,Mid-Value
CUST-0096525,177,2,2715.62,1,2,2,5,Low-Value
CUST-0096538,260,1,1184.06,1,1,1,3,Low-Value
CUST-0096562,-2,1,1937.78,4,1,1,6,Low-Value
CUST-0096567,34,1,1133.96,3,1,1,5,Low-Value
CUST-0096570,-14,3,4744.54,4,3,3,10,High-Value
CUST-0096582,160,5,6762.16,2,4,4,10,High-Value
CUST-0096589,169,2,2756.68,2,2,2,6,Low-Value
CUST-0096596,0,2,4123.4,3,2,3,8,Mid-Value
CUST-0096619,-10,3,2229.89,4,3,1,8,Mid-Value
CUST-0096630,-31,2,4252.8,4,2,3,9,Mid-Value
CUST-0096646,78,3,2790.17,3,3,2,8,Mid-Value
CUST-0096650,-19,3,5117.63,4,3,3,10,High-Value
CUST-0096683,-8,4,5471.83,4,4,3,11,High-Value
CUST-0096719,64,4,8205.08,3,4,4,11,High-Value
CUST-0096731,119,2,3296.65,2,2,2,6,Low-Value
CUST-0096740,127,1,1646.7,2,1,1,4,Low-Value
CUST-0096742,41,1,1390.39,3,1,1,5,Low-Value
CUST-0096814,102,3,2810.8599999999997,2,3,2,7,Mid-Value
CUST-0096816,163,8,9827.69,2,4,4,10,High-Value
CUST-0096818,-16,6,10810.39,4,4,4,12,High-Value
CUST-0096819,255,2,2389.23,1,2,1,4,Low-Value
CUST-0096820,-9,3,2414.36,4,3,1,8,Mid-Value
CUST-0096826,181,2,4139.95,1,2,3,6,Low-Value
CUST-0096850,163,6,9969.29,2,4,4,10,High-Value
CUST-0096878,-24,3,3301.91,4,3,2,9,Mid-Value
CUST-0096880,70,5,7259.549999999999,3,4,4,11,High-Value
CUST-0096887,-1,4,5751.3,4,4,4,12,High-Value
CUST-0096898,176,3,2877.44,1,3,2,6,Low-Value
CUST-0096914,-20,2,3527.31,4,2,2,8,Mid-Value
CUST-0096930,135,1,1921.72,2,1,1,4,Low-Value
CUST-0096962,28,4,5261.719999999999,3,4,3,10,High-Value
CUST-0096963,178,2,2734.5,1,2,2,5,Low-Value
CUST-0096975,95,5,8328.95,2,4,4,10,High-Value
CUST-0096999,193,4,5836.62,1,4,4,9,Mid-Value
CUST-0097008,13,1,1527.86,3,1,1,5,Low-Value
CUST-0097044,5,2,3658.55,3,2,2,7,Mid-Value
CUST-0097051,254,3,4145.98,1,3,3,7,Mid-Value
CUST-0097062,278,3,4509.48,1,3,3,7,Mid-Value
CUST-0097081,-39,2,2747.17,4,2,2,8,Mid-Value
CUST-0097104,97,4,4061.44,2,4,3,9,Mid-Value
CUST-0097107,163,4,5869.11,2,4,4,10,High-Value
CUST-0097136,53,5,8455.38,3,4,4,11,High-Value
CUST-0097188,-13,1,2451.07,4,1,1,6,Low-Value
CUST-0097197,193,1,664.69,1,1,1,3,Low-Value
CUST-0097213,231,3,4997.96,1,3,3,7,Mid-Value
CUST-0097222,126,2,2923.68,2,2,2,6,Low-Value
CUST-0097281,-9,2,2567.6,4,2,2,8,Mid-Value
CUST-0097285,-27,2,2768.24,4,2,2,8,Mid-Value
CUST-0097289,228,3,3586.17,1,3,2,6,Low-Value
CUST-0097298,237,2,3050.5,1,2,2,5,Low-Value
CUST-0097317,265,3,3371.6,1,3,2,6,Low-Value
CUST-0097354,192,3,4240.12,1,3,3,7,Mid-Value
CUST-0097357,221,2,3004.5,1,2,2,5,Low-Value
CUST-0097380,91,3,4286.87,2,3,3,8,Mid-Value
CUST-0097385,13,2,2956.65,3,2,2,7,Mid-Value
CUST-0097414,3,2,1554.6399999999999,3,2,1,6,Low-Value
CUST-0097423,131,4,7561.73,2,4,4,10,High-Value
CUST-0097437,12,3,4142.71,3,3,3,9,Mid-Value
CUST-0097447,64,4,6607.860000000001,3,4,4,11,High-Value
CUST-0097453,195,1,935.13,1,1,1,3,Low-Value
CUST-0097469,179,3,5710.51,1,3,4,8,Mid-Value
CUST-0097492,77,3,4479.76,3,3,3,9,Mid-Value
CUST-0097515,92,2,3413.23,2,2,2,6,Low-Value
CUST-0097520,206,2,2646.26,1,2,2,5,Low-Value
CUST-0097525,-44,3,6316.02,4,3,4,11,High-Value
CUST-0097561,85,3,4182.05,2,3,3,8,Mid-Value
CUST-0097565,-23,1,2091.95,4,1,1,6,Low-Value
CUST-0097608,193,4,6783.629999999999,1,4,4,9,Mid-Value
CUST-0097632,14,1,1411.11,3,1,1,5,Low-Value
CUST-0097651,177,1,1617.8,1,1,1,3,Low-Value
CUST-0097708,185,3,4340.719999999999,1,3,3,7,Mid-Value
CUST-0097726,193,4,3369.49,1,4,2,7,Mid-Value
CUST-0097778,-23,2,3877.48,4,2,2,8,Mid-Value
CUST-0097783,-1,6,7702.09,4,4,4,12,High-Value
CUST-0097793,64,2,2817.42,3,2,2,7,Mid-Value
CUST-0097796,-22,2,2565.3500000000004,4,2,2,8,Mid-Value
CUST-0097803,5,6,9362.0,3,4,4,11,High-Value
CUST-0097854,161,3,4091.9500000000003,2,3,3,8,Mid-Value
CUST-0097855,-28,3,3909.9300000000003,4,3,2,9,Mid-Value
CUST-0097856,83,4,6439.18,2,4,4,10,High-Value
CUST-0097868,171,1,562.69,1,1,1,3,Low-Value
CUST-0097896,-10,5,8037.92,4,4,4,12,High-Value
CUST-0097933,138,4,5671.49,2,4,4,10,High-Value
CUST-0097935,277,4,7532.5,1,4,4,9,Mid-Value
CUST-0097962,-6,5,9354.34,4,4,4,12,High-Value
CUST-0097974,305,3,4720.98,1,3,3,7,Mid-Value
CUST-0098013,9,5,4968.46,3,4,3,10,High-Value
CUST-0098026,32,4,7512.43,3,4,4,11,High-Value
CUST-0098030,27,3,5692.08,3,3,4,10,High-Value
CUST-0098041,17,1,1357.45,3,1,1,5,Low-Value
CUST-0098046,181,1,2091.7,1,1,1,3,Low-Value
CUST-0098113,67,1,2562.68,3,1,2,6,Low-Value
CUST-0098122,102,4,6525.19,2,4,4,10,High-Value
CUST-0098132,-22,2,3931.02,4,2,2,8,Mid-Value
CUST-0098134,-27,2,4009.6800000000003,4,2,3,9,Mid-Value
CUST-0098163,-26,3,3921.67,4,3,2,9,Mid-Value
CUST-0098209,236,3,5628.01,1,3,4,8,Mid-Value
CUST-0098217,40,6,7664.389999999999,3,4,4,11,High-Value
CUST-0098222,-29,2,2947.59,4,2,2,8,Mid-Value
CUST-0098247,100,5,8980.3,2,4,4,10,High-Value
CUST-0098256,170,6,6778.67,2,4,4,10,High-Value
CUST-0098257,144,3,4472.1,2,3,3,8,Mid-Value
CUST-0098282,-32,2,2443.2799999999997,4,2,1,7,Mid-Value
CUST-0098290,-28,5,5948.31,4,4,4,12,High-Value
CUST-0098310,194,1,1107.87,1,1,1,3,Low-Value
CUST-0098346,114,2,3116.53,2,2,2,6,Low-Value
CUST-0098359,174,1,2111.04,1,1,1,3,Low-Value
CUST-0098373,211,3,5268.73,1,3,3,7,Mid-Value
CUST-0098386,-6,1,1221.27,4,1,1,6,Low-Value
CUST-0098419,156,5,7373.26,2,4,4,10,High-Value
CUST-0098424,311,1,549.71,1,1,1,3,Low-Value
CUST-0098471,-26,4,6763.0,4,4,4,12,High-Value
CUST-0098477,-25,4,6378.99,4,4,4,12,High-Value
CUST-0098532,39,5,5966.37,3,4,4,11,High-Value
CUST-0098547,12,3,4815.87,3,3,3,9,Mid-Value
CUST-0098551,118,2,2798.54,2,2,2,6,Low-Value
CUST-0098562,133,5,6746.83,2,4,4,10,High-Value
CUST-0098576,96,4,4974.73,2,4,3,9,Mid-Value
